CustomerID,Recency,Frequency,Monetary,Segment,VIP_Subsegment
15440,55,3,383.68,Promising,
15442,249,1,594.0,Churned/At-Risk,
15443,2,7,3213.59,Promising,
15444,9,2,1411.21,Promising,
15445,264,1,113.5,Churned/At-Risk,
15447,331,1,155.17,Churned/At-Risk,
15448,313,1,494.64,Churned/At-Risk,
15449,26,3,974.52,Promising,
15450,30,1,429.84,Promising,
15452,30,3,528.48,Promising,
15453,2,7,1371.77,Promising,
15454,362,1,179.1,Churned/At-Risk,
15456,283,3,434.59000000000003,Churned/At-Risk,
15457,262,1,237.07,Churned/At-Risk,
15458,25,1,161.64,Promising,
15460,354,1,214.26,Churned/At-Risk,
15462,94,3,234.6,Promising,
15463,29,1,126.14,Promising,
15464,338,1,1044.65,Churned/At-Risk,
15465,20,18,7354.62,Loyal,
15466,85,1,334.53,Promising,
15467,9,3,524.88,Promising,
15468,51,2,467.51,Promising,
15469,50,2,538.55,Promising,
15471,2,1,454.48,Promising,
15472,113,1,371.56,Promising,
15473,14,7,1771.2,Promising,
15475,77,1,454.10999999999996,Promising,
15478,40,2,1399.92,Promising,
15480,116,1,905.5,Promising,
15482,16,12,10879.76,Loyal,
15483,161,4,225.26,Churned/At-Risk,
15484,1,4,3590.41,Promising,
15485,30,3,2564.5,Promising,
15488,93,1,91.32000000000001,Promising,
15489,23,3,1134.28,Promising,
15491,95,6,3100.09,Promising,
15492,28,2,659.4599999999999,Promising,
15493,33,5,1953.41,Promising,
15494,21,2,1280.58,Promising,
15497,18,2,1262.2,Promising,
15498,3,27,13316.4,Loyal,
15500,8,4,1131.56,Promising,
15502,16,12,10384.93,Loyal,
15503,363,1,141.04,Churned/At-Risk,
15504,81,1,52.83,Promising,
15505,53,5,3610.96,Promising,
15506,23,3,972.08,Promising,
15507,172,1,475.86,Churned/At-Risk,
15508,189,6,1000.27,Churned/At-Risk,
15510,331,1,250.0,Churned/At-Risk,
15511,12,5,900.53,Promising,
15512,156,2,121.0,Churned/At-Risk,
15513,33,19,14758.220000000001,Loyal,
15514,12,11,4023.7200000000003,Promising,
15516,45,3,62.43,Promising,
15517,233,1,267.03,Churned/At-Risk,
15518,64,8,1921.55,Promising,
15520,2,1,343.5,Promising,
15521,40,8,3000.2,Promising,
15522,33,2,397.99,Promising,
15523,84,1,412.01000000000005,Promising,
15524,25,1,440.0,Promising,
15525,2,3,734.37,Promising,
15526,33,2,148.44,Promising,
15527,19,8,2428.53,Promising,
15528,254,1,229.33,Churned/At-Risk,
15529,23,11,3962.6,Promising,
15530,22,4,1497.31,Promising,
15531,8,2,1972.39,Promising,
15532,25,4,1564.73,Promising,
15533,19,3,807.57,Promising,
15535,173,4,502.9,Churned/At-Risk,
15537,163,1,110.92,Churned/At-Risk,
15539,7,1,538.46,Promising,
15540,11,1,213.3,Promising,
15541,114,1,85.13000000000001,Promising,
15543,288,1,127.86,Churned/At-Risk,
15544,9,9,3546.71,Promising,
15545,54,2,288.96999999999997,Promising,
15547,7,14,4910.6,Loyal,
15549,77,3,1681.46,Promising,
15550,4,4,575.63,Promising,
15551,37,1,436.06,Promising,
15552,217,1,90.12,Churned/At-Risk,
15553,60,1,428.93,Promising,
15554,278,1,217.2,Churned/At-Risk,
15555,12,16,4794.86,Loyal,
15556,24,1,279.77,Promising,
15557,29,1,468.91,Promising,
15561,12,4,800.59,Promising,
15562,352,1,134.55,Churned/At-Risk,
15563,22,4,1400.44,Promising,
15565,50,2,173.16,Promising,
15567,19,1,186.01,Promising,
15568,3,3,758.29,Promising,
15569,104,5,1375.71,Promising,
15570,7,12,4148.82,Promising,
15571,12,4,650.4300000000001,Promising,
15572,5,7,2533.42,Promising,
15573,32,2,591.1899999999999,Promising,
15574,178,4,675.64,Churned/At-Risk,
15576,38,1,921.37,Promising,
15577,151,3,258.88,Churned/At-Risk,
15578,162,1,127.1,Churned/At-Risk,
15579,69,2,327.6,Promising,
15581,121,13,3675.77,Promising,
15582,25,3,682.9100000000001,Promising,
15584,24,4,720.86,Promising,
15585,177,1,455.3,Churned/At-Risk,
15587,50,4,913.6800000000001,Promising,
15589,256,3,478.53000000000003,Churned/At-Risk,
15592,47,1,388.58,Promising,
15593,71,1,199.8,Promising,
15594,16,5,1771.78,Promising,
15596,101,5,1406.59,Promising,
15597,35,1,324.57,Promising,
15598,53,1,240.68,Promising,
15599,27,2,761.74,Promising,
15601,11,14,6776.56,Loyal,
15602,8,9,1297.8700000000001,Promising,
15603,79,1,48.480000000000004,Promising,
15604,52,1,216.39,Promising,
15605,36,5,1198.23,Promising,
15606,61,9,2920.16,Promising,
15607,337,1,104.76,Churned/At-Risk,
15608,28,4,1093.68,Promising,
15609,184,1,298.48,Churned/At-Risk,
15610,52,1,112.46000000000001,Promising,
15611,10,13,1591.45,Promising,
15612,36,2,195.15,Promising,
15615,10,23,10399.74,Loyal,
15618,33,4,776.851,Promising,
15619,11,1,336.40000000000003,Promising,
15620,57,3,1553.18,Promising,
15621,4,4,1293.03,Promising,
15622,43,9,3709.56,Promising,
15623,141,1,301.03,Promising,
15624,117,4,588.13,Promising,
15625,104,4,1534.26,Promising,
15626,75,2,675.8,Promising,
15628,5,9,2870.2400000000002,Promising,
15630,45,2,1186.35,Promising,
15632,16,8,3285.31,Promising,
15634,17,1,243.55,Promising,
15636,90,2,724.76,Promising,
15637,53,1,223.36,Promising,
15639,134,1,425.32,Promising,
15640,4,15,12416.11,Loyal,
15641,105,4,1887.2,Promising,
15643,192,3,664.0,Churned/At-Risk,
15644,166,4,803.54,Churned/At-Risk,
15645,19,1,612.01,Promising,
15646,158,3,447.64000000000004,Churned/At-Risk,
15648,204,2,639.5,Churned/At-Risk,
15649,336,2,816.0,Churned/At-Risk,
15651,37,3,646.3,Promising,
15652,91,1,337.74,Promising,
15653,93,2,877.4399999999999,Promising,
15654,9,2,922.53,Promising,
15655,243,1,560.67,Churned/At-Risk,
15656,45,4,748.5,Promising,
15657,23,1,30.0,Promising,
15658,190,5,1024.1000000000001,Churned/At-Risk,
15659,44,1,306.45,Promising,
15660,25,9,1600.86,Promising,
15661,317,2,309.8,Churned/At-Risk,
15663,106,1,138.14,Promising,
15664,51,1,386.43,Promising,
15665,168,2,2222.21,Churned/At-Risk,
15667,40,1,301.32,Promising,
15668,218,1,76.32000000000001,Churned/At-Risk,
15669,40,4,684.34,Promising,
15670,297,1,173.05,Churned/At-Risk,
15671,19,7,2657.13,Promising,
15673,88,4,2726.23,Promising,
15674,73,5,2446.6,Promising,
15675,81,3,323.69,Promising,
15676,19,3,3435.76,Promising,
15677,49,1,657.23,Promising,
15678,53,1,352.7,Promising,
15679,24,4,781.28,Promising,
15680,9,3,1333.68,Promising,
15681,25,5,1426.16,Promising,
15683,117,1,193.75,Promising,
15687,9,9,2993.1,Promising,
15689,120,2,254.1,Promising,
15690,4,2,239.76,Promising,
15691,252,1,136.8,Churned/At-Risk,
15692,28,1,191.04,Promising,
15694,1,14,6479.4,Loyal,
15695,267,2,409.98,Churned/At-Risk,
15696,33,8,2711.11,Promising,
15699,18,1,309.65,Promising,
15700,172,2,696.68,Churned/At-Risk,
15701,2,4,1529.0,Promising,
15703,265,1,211.5,Churned/At-Risk,
15704,140,4,2293.62,Promising,
15705,201,1,143.1,Churned/At-Risk,
15706,64,4,1060.56,Promising,
15707,35,4,916.98,Promising,
15708,41,7,3235.25,Promising,
15709,284,1,133.25,Churned/At-Risk,
15712,9,5,1072.3600000000001,Promising,
15713,143,2,356.7,Promising,
15714,12,2,330.03000000000003,Promising,
15716,146,4,1101.1100000000001,Promising,
15717,234,1,150.3,Churned/At-Risk,
15719,33,13,5030.07,Promising,
15720,24,1,598.73,Promising,
15721,12,1,471.40000000000003,Promising,
15722,36,5,2211.21,Promising,
15723,365,1,190.7,Churned/At-Risk,
15724,201,2,218.25,Churned/At-Risk,
15725,15,1,415.25,Promising,
15727,17,7,5159.06,Promising,
15729,213,1,85.0,Churned/At-Risk,
15730,66,3,1120.88,Promising,
15732,212,2,294.12,Churned/At-Risk,
15733,283,1,162.3,Churned/At-Risk,
15734,115,2,1339.45,Promising,
15737,15,8,1188.1200000000001,Promising,
15738,19,16,4812.42,Loyal,
15739,66,1,449.12,Promising,
15740,49,1,154.88,Promising,
15743,16,4,775.96,Promising,
15744,78,1,34.8,Promising,
15745,19,4,1094.59,Promising,
15746,134,1,196.88,Promising,
15747,13,3,946.64,Promising,
15748,40,1,144.36,Promising,
15749,235,3,44534.3,Loyal,
15750,3,8,2463.05,Promising,
15752,40,7,2626.6,Promising,
15753,305,1,79.2,Churned/At-Risk,
15754,51,3,458.57,Promising,
15755,10,6,2364.25,Promising,
15756,61,4,528.01,Promising,
15757,66,2,714.42,Promising,
15758,25,1,205.25,Promising,
15759,218,3,253.04,Churned/At-Risk,
15762,65,2,583.75,Promising,
15763,32,2,1086.92,Promising,
15764,88,6,3279.97,Promising,
15766,64,1,315.06,Promising,
15768,116,3,621.8299999999999,Promising,
15769,7,26,56252.72,Loyal,
15773,6,1,635.6800000000001,Promising,
15774,69,1,270.8,Promising,
15775,245,1,104.9,Churned/At-Risk,
15776,133,1,241.62,Promising,
15777,241,4,1047.11,Churned/At-Risk,
15780,184,3,475.28000000000003,Churned/At-Risk,
15781,25,3,345.46,Promising,
15782,10,3,2614.7400000000002,Promising,
15783,11,1,246.3,Promising,
15785,33,5,2328.9700000000003,Promising,
15786,46,3,4919.0,Promising,
15787,26,3,933.26,Promising,
15789,358,1,351.3,Churned/At-Risk,
15790,10,1,218.75,Promising,
15791,44,2,1612.69,Promising,
15793,15,3,965.61,Promising,
15795,150,1,610.01,Churned/At-Risk,
15796,1,8,2708.61,Promising,
15797,113,4,2207.4,Promising,
15799,76,3,884.14,Promising,
15800,107,2,696.89,Promising,
15801,46,3,1063.95,Promising,
15802,143,1,451.42,Churned/At-Risk,
15803,51,1,415.82000000000005,Promising,
15804,1,13,4206.39,Promising,
15805,23,17,5488.18,Loyal,
15806,46,3,784.58,Promising,
15807,50,3,903.9,Promising,
15808,306,4,3651.27,Churned/At-Risk,
15809,36,5,515.77,Promising,
15810,79,4,1391.98,Promising,
15811,22,6,2218.62,Promising,
15812,107,5,1801.14,Promising,
15813,208,2,1303.9099999999999,Churned/At-Risk,
15814,17,4,1945.33,Promising,
15815,64,5,2100.6,Promising,
15819,49,4,1905.45,Promising,
15820,320,1,206.98,Churned/At-Risk,
15821,44,2,570.96,Promising,
15822,3,2,885.47,Promising,
15823,372,1,15.0,Churned/At-Risk,
15825,172,1,532.94,Churned/At-Risk,
15826,56,3,1654.31,Promising,
15827,73,14,1836.0900000000001,Promising,
15829,99,2,636.14,Promising,
15830,38,1,576.0,Promising,
15831,58,3,794.64,Promising,
15832,254,1,836.79,Churned/At-Risk,
15834,70,4,2225.15,Promising,
15835,44,4,954.09,Promising,
15836,50,1,137.37,Promising,
15837,65,1,391.98,Promising,
15838,11,19,33643.08,Loyal,
15839,33,3,1048.49,Promising,
15840,59,2,355.56,Promising,
15841,73,4,1224.06,Promising,
15843,304,1,118.95000000000002,Churned/At-Risk,
15844,46,1,130.73999999999998,Promising,
15845,18,8,3711.77,Promising,
15847,38,2,389.27,Promising,
15850,19,2,234.88,Promising,
15852,187,2,160.71,Churned/At-Risk,
15853,52,1,110.8,Promising,
15854,4,12,2969.12,Promising,
15855,137,5,712.24,Promising,
15856,4,27,16143.64,Loyal,
15857,19,1,297.0,Promising,
15858,16,5,1427.57,Promising,
15860,41,8,965.16,Promising,
15861,12,8,3146.92,Promising,
15862,8,4,832.88,Promising,
15863,26,2,68.84,Promising,
15864,22,6,1936.3200000000002,Promising,
15865,41,3,895.13,Promising,
15866,101,1,211.89,Promising,
15867,5,15,3810.14,Loyal,
15869,277,2,149.64,Churned/At-Risk,
15870,33,1,351.44,Promising,
15872,15,2,316.25,Promising,
15874,64,7,4405.88,Promising,
15877,2,2,490.33,Promising,
15880,369,1,329.03000000000003,Churned/At-Risk,
15881,312,5,501.39000000000004,Churned/At-Risk,
15882,199,4,516.36,Churned/At-Risk,
15883,2,2,396.48,Promising,
15885,93,3,379.35,Promising,
15886,60,1,181.09,Promising,
15888,81,1,168.31,Promising,
15889,157,2,420.07,Churned/At-Risk,
15891,227,1,511.68,Churned/At-Risk,
15894,253,2,258.25,Churned/At-Risk,
15895,150,1,179.17,Churned/At-Risk,
15897,194,2,208.59,Churned/At-Risk,
15898,1,5,1383.83,Promising,
15899,369,1,56.25,Churned/At-Risk,
15900,24,1,337.28,Promising,
15901,17,3,351.73,Promising,
15903,10,7,5126.76,Promising,
15904,8,1,164.68,Promising,
15906,20,7,1567.69,Promising,
15907,4,3,882.72,Promising,
15909,174,1,191.94,Churned/At-Risk,
15910,1,8,1228.88,Promising,
15912,178,2,264.62,Churned/At-Risk,
15916,16,8,1502.8600000000001,Promising,
15917,248,1,123.1,Churned/At-Risk,
15918,191,2,334.23,Churned/At-Risk,
15919,20,2,525.69,Promising,
15920,154,4,167.5,Churned/At-Risk,
15921,173,1,323.03000000000003,Churned/At-Risk,
15922,373,1,369.5,Churned/At-Risk,
15923,373,1,127.08,Churned/At-Risk,
15925,194,1,207.15,Churned/At-Risk,
15930,67,1,426.63,Promising,
15932,4,8,2495.87,Promising,
15933,21,3,1107.46,Promising,
15935,239,2,416.86,Churned/At-Risk,
15937,64,1,145.35,Promising,
15938,112,5,404.58,Promising,
15939,90,15,6115.01,Loyal,
15940,311,1,35.8,Churned/At-Risk,
15942,134,1,337.44,Promising,
15944,277,1,325.1,Churned/At-Risk,
15945,365,1,181.0,Churned/At-Risk,
15947,83,1,1708.24,Promising,
15948,8,2,955.24,Promising,
15949,17,2,364.72,Promising,
15950,32,4,1744.71,Promising,
15951,9,2,708.22,Promising,
15952,34,4,781.91,Promising,
15953,15,8,1657.28,Promising,
15955,24,14,4416.26,Promising,
15957,32,1,428.89,Promising,
15958,74,1,104.35,Promising,
15963,20,2,470.76,Promising,
15965,17,4,808.87,Promising,
15967,23,2,397.68,Promising,
15969,3,3,666.1,Promising,
15970,304,1,314.1,Churned/At-Risk,
15971,18,12,4199.85,Promising,
15973,367,1,307.82000000000005,Churned/At-Risk,
15974,39,7,3442.15,Promising,
15975,84,1,371.01,Promising,
15976,165,2,427.64,Churned/At-Risk,
15977,17,2,1054.73,Promising,
15978,77,1,1098.78,Promising,
15980,89,3,2398.86,Promising,
15981,25,8,3408.48,Promising,
15983,22,4,1465.12,Promising,
15984,3,10,2780.63,Promising,
15985,123,2,1142.42,Promising,
15986,30,1,168.12,Promising,
15987,12,7,1432.77,Promising,
15988,19,1,156.78,Promising,
15990,44,2,792.11,Promising,
15992,4,1,41.989999999999995,Promising,
15993,9,7,2777.67,Promising,
15994,55,1,414.27,Promising,
15996,88,6,1032.58,Promising,
15998,37,5,3080.22,Promising,
16000,3,3,12393.7,Promising,
16003,30,5,2735.37,Promising,
16005,12,4,578.71,Promising,
16006,211,1,101.4,Churned/At-Risk,
16007,48,4,1693.81,Promising,
16008,24,3,478.78,Promising,
16009,22,4,972.11,Promising,
16010,246,3,392.4,Churned/At-Risk,
16011,8,16,3352.96,Loyal,
16012,35,3,1415.29,Promising,
16013,4,47,37130.6,Loyal,
16014,38,3,646.83,Promising,
16015,4,3,704.55,Promising,
16016,3,8,1465.51,Promising,
16017,47,1,211.88,Promising,
16018,39,2,408.90000000000003,Promising,
16019,47,9,3786.2400000000002,Promising,
16020,17,3,851.01,Promising,
16022,260,1,602.63,Churned/At-Risk,
16023,46,3,719.81,Promising,
16024,12,1,251.03,Promising,
16025,30,1,439.65999999999997,Promising,
16026,43,1,236.09,Promising,
16027,92,6,934.62,Promising,
16029,39,63,80850.84,VIP,At-Risk VIPs
16030,310,1,331.24,Churned/At-Risk,
16031,92,2,547.9,Promising,
16033,6,20,8778.82,Loyal,
16034,196,3,437.7,Churned/At-Risk,
16036,87,2,758.92,Promising,
16037,270,3,855.02,Churned/At-Risk,
16038,8,3,471.78000000000003,Promising,
16040,65,3,1313.55,Promising,
16041,31,3,3166.4,Promising,
16042,22,5,1177.47,Promising,
16043,38,4,773.99,Promising,
16045,120,4,1340.7,Promising,
16048,373,2,256.44,Churned/At-Risk,
16049,40,3,1074.81,Promising,
16050,174,1,137.9,Churned/At-Risk,
16052,54,1,362.06,Promising,
16053,33,2,1511.95,Promising,
16054,145,1,783.9,Churned/At-Risk,
16055,221,1,134.8,Churned/At-Risk,
16056,45,1,650.75,Promising,
16057,16,7,2263.12,Promising,
16059,66,6,1453.16,Promising,
16062,10,4,1153.62,Promising,
16063,260,1,335.32,Churned/At-Risk,
16065,365,1,367.14,Churned/At-Risk,
16066,17,5,1521.04,Promising,
16070,22,2,852.15,Promising,
16071,45,1,326.24,Promising,
16072,288,1,584.3199999999999,Churned/At-Risk,
16073,297,1,122.39999999999999,Churned/At-Risk,
16076,3,10,2234.73,Promising,
16078,284,1,79.2,Churned/At-Risk,
16079,17,3,1352.0,Promising,
16080,82,2,217.16,Promising,
16081,56,5,2799.42,Promising,
16083,101,2,1317.62,Promising,
16084,299,1,436.18,Churned/At-Risk,
16085,23,5,981.51,Promising,
16086,59,5,1121.39,Promising,
16091,155,2,315.06,Churned/At-Risk,
16092,115,3,817.86,Promising,
16093,107,1,17.0,Promising,
16094,12,4,1078.23,Promising,
16096,264,1,320.62,Churned/At-Risk,
16097,240,1,185.04999999999998,Churned/At-Risk,
16098,88,7,2005.63,Promising,
16099,50,3,731.9,Promising,
16101,71,1,1290.7,Promising,
16102,42,3,1842.14,Promising,
16103,7,6,1429.64,Promising,
16104,62,1,298.21,Promising,
16105,249,1,336.96,Churned/At-Risk,
16106,66,1,108.38,Promising,
16107,18,7,3204.1600000000003,Promising,
16108,85,1,842.5,Promising,
16109,219,2,611.88,Churned/At-Risk,
16110,45,3,1320.95,Promising,
16112,143,4,195.73999999999998,Promising,
16113,183,1,161.38,Churned/At-Risk,
16114,171,1,135.75000000000003,Churned/At-Risk,
16115,10,8,1660.8799999999999,Promising,
16116,212,1,612.78,Churned/At-Risk,
16117,190,1,232.21,Churned/At-Risk,
16119,8,2,423.36,Promising,
16120,59,4,1309.14,Promising,
16121,57,2,854.66,Promising,
16122,73,4,684.4200000000001,Promising,
16123,52,1,307.78,Promising,
16124,317,1,249.0,Churned/At-Risk,
16125,367,1,289.35,Churned/At-Risk,
16126,29,4,6287.77,Promising,
16127,39,1,656.25,Promising,
16128,18,5,1880.22,Promising,
16131,52,6,3506.54,Promising,
16133,4,33,14589.04,Loyal,
16134,22,2,618.09,Promising,
16135,263,1,517.55,Churned/At-Risk,
16136,60,3,709.38,Promising,
16139,19,3,635.41,Promising,
16140,66,2,725.18,Promising,
16141,88,1,620.4,Promising,
16142,250,1,535.34,Churned/At-Risk,
16143,3,6,2424.94,Promising,
16144,247,1,175.2,Churned/At-Risk,
16145,9,11,3799.4900000000002,Promising,
16146,157,3,734.13,Churned/At-Risk,
16147,134,1,375.0,Promising,
16148,296,1,76.32000000000001,Churned/At-Risk,
16149,5,2,280.52,Promising,
16150,43,5,2053.02,Promising,
16152,269,1,1829.04,Churned/At-Risk,
16153,50,5,1824.23,Promising,
16156,9,9,3092.04,Promising,
16157,16,3,656.69,Promising,
16159,282,1,348.2,Churned/At-Risk,
16160,65,2,1025.44,Promising,
16161,2,19,5533.67,Loyal,
16162,252,1,37.4,Churned/At-Risk,
16163,232,2,856.6,Churned/At-Risk,
16164,17,3,822.48,Promising,
16168,11,27,3787.6,Loyal,
16169,8,4,1822.97,Promising,
16170,51,6,1885.05,Promising,
16171,59,1,73.2,Promising,
16172,95,5,1140.21,Promising,
16173,16,6,1418.32,Promising,
16174,126,3,1009.5500000000001,Promising,
16175,94,4,1037.59,Promising,
16177,50,1,331.95,Promising,
16178,138,1,197.9,Promising,
16179,61,1,215.83,Promising,
16180,100,8,10254.18,Promising,
16181,73,1,305.54,Promising,
16182,72,4,6617.65,Promising,
16183,67,1,338.71000000000004,Promising,
16184,64,6,1158.79,Promising,
16185,17,2,529.41,Promising,
16186,23,12,4006.94,Promising,
16187,32,15,6911.4400000000005,Loyal,
16188,45,4,981.86,Promising,
16189,16,2,215.48,Promising,
16190,40,1,215.08,Promising,
16191,3,13,5180.52,Promising,
16193,237,1,314.45,Churned/At-Risk,
16198,75,1,400.68100000000004,Promising,
16200,4,2,1068.8700000000001,Promising,
16201,3,4,1863.47,Promising,
16202,361,1,365.27,Churned/At-Risk,
16203,59,4,592.9,Promising,
16204,23,1,384.18,Promising,
16205,31,4,757.63,Promising,
16206,55,4,537.0600000000001,Promising,
16207,25,1,394.38,Promising,
16208,45,2,664.26,Promising,
16209,89,5,2262.62,Promising,
16210,2,18,21086.3,Loyal,
16211,89,1,547.02,Promising,
16212,19,2,690.34,Promising,
16213,79,1,159.0,Promising,
16214,171,3,1062.75,Churned/At-Risk,
16215,81,1,242.35,Promising,
16216,267,1,914.9300000000001,Churned/At-Risk,
16217,235,2,304.25,Churned/At-Risk,
16218,30,7,3084.68,Promising,
16221,37,3,860.86,Promising,
16222,318,1,773.5500000000001,Churned/At-Risk,
16224,57,4,1295.3,Promising,
16225,45,5,1096.32,Promising,
16226,203,3,255.12,Churned/At-Risk,
16227,225,1,314.22,Churned/At-Risk,
16229,87,2,1010.6,Promising,
16230,190,2,542.03,Churned/At-Risk,
16232,44,4,990.88,Promising,
16233,71,3,536.6800000000001,Promising,
16235,41,5,867.31,Promising,
16236,78,1,432.2,Promising,
16239,57,2,414.2,Promising,
16240,24,2,3718.8,Promising,
16241,10,13,2590.31,Promising,
16242,8,7,3579.86,Promising,
16243,34,2,409.1,Promising,
16244,212,2,1522.75,Churned/At-Risk,
16245,24,3,1413.66,Promising,
16247,170,1,114.56,Churned/At-Risk,
16248,62,1,152.94,Promising,
16249,53,5,1800.07,Promising,
16250,261,2,389.44,Churned/At-Risk,
16253,67,2,3683.86,Promising,
16255,17,8,2619.91,Promising,
16256,267,1,752.4300000000001,Churned/At-Risk,
16257,177,1,46.95,Churned/At-Risk,
16258,45,5,5203.51,Promising,
16260,51,1,1035.45,Promising,
16261,17,4,728.54,Promising,
16265,9,9,5447.0,Promising,
16266,74,7,861.89,Promising,
16268,71,2,667.65,Promising,
16270,353,1,1141.24,Churned/At-Risk,
16271,3,5,1404.64,Promising,
16272,117,1,411.7,Promising,
16274,373,1,351.75,Churned/At-Risk,
16275,197,1,559.87,Churned/At-Risk,
16276,177,1,810.6000000000001,Churned/At-Risk,
16278,100,1,566.38,Promising,
16279,21,3,1502.78,Promising,
16281,72,1,2062.06,Promising,
16282,340,1,168.3,Churned/At-Risk,
16283,6,5,1570.81,Promising,
16284,31,2,812.68,Promising,
16287,170,1,142.5,Churned/At-Risk,
16292,122,1,302.25,Promising,
16293,22,10,2248.9900000000002,Promising,
16295,10,4,1328.55,Promising,
16297,269,1,301.9,Churned/At-Risk,
16298,23,3,598.2,Promising,
16302,127,1,233.22,Promising,
16303,26,3,5360.63,Promising,
16305,139,1,361.21999999999997,Promising,
16306,214,6,632.27,Churned/At-Risk,
16308,38,4,2560.0,Promising,
16309,106,2,706.57,Promising,
16311,18,2,616.26,Promising,
16313,3,2,274.15000000000003,Promising,
16315,331,1,226.37,Churned/At-Risk,
16316,64,8,2938.91,Promising,
16317,120,3,1341.65,Promising,
16318,35,1,328.15,Promising,
16319,218,1,404.40000000000003,Churned/At-Risk,
16320,172,2,1038.46,Churned/At-Risk,
16321,72,5,373.65000000000003,Promising,
16322,1,2,326.75,Promising,
16323,196,1,207.50000000000003,Churned/At-Risk,
16324,128,3,408.59000000000003,Promising,
16325,47,3,594.24,Promising,
16326,6,14,3039.2200000000003,Promising,
16327,14,6,3820.27,Promising,
16330,18,3,251.91,Promising,
16332,28,7,1582.8,Promising,
16333,8,22,26626.8,Loyal,
16337,37,1,151.05,Promising,
16338,157,1,214.79999999999998,Churned/At-Risk,
16339,284,1,94.05,Churned/At-Risk,
16340,107,1,534.31,Promising,
16341,25,4,1971.87,Promising,
16342,75,4,322.41,Promising,
16343,16,2,328.58,Promising,
16344,158,1,101.10000000000001,Churned/At-Risk,
16345,44,1,565.46,Promising,
16347,11,2,847.45,Promising,
16348,32,7,1415.65,Promising,
16349,291,1,53.5,Churned/At-Risk,
16350,21,4,1116.47,Promising,
16351,333,1,153.9,Churned/At-Risk,
16352,18,2,494.44,Promising,
16353,4,23,6675.71,Loyal,
16354,63,2,395.8,Promising,
16356,198,3,211.77,Churned/At-Risk,
16357,33,3,658.88,Promising,
16358,1,4,2027.5,Promising,
16359,7,9,1750.92,Promising,
16360,5,6,3450.41,Promising,
16361,10,4,891.21,Promising,
16362,32,5,709.99,Promising,
16363,53,1,109.36000000000001,Promising,
16364,12,2,705.79,Promising,
16365,18,9,1540.42,Promising,
16366,19,1,327.3,Promising,
16367,37,2,800.67,Promising,
16368,2,2,479.91,Promising,
16369,18,3,1545.41,Promising,
16370,82,4,1301.91,Promising,
16372,33,2,355.73,Promising,
16374,66,2,466.73,Promising,
16376,9,2,974.96,Promising,
16377,267,1,676.2,Churned/At-Risk,
16378,247,3,362.95,Churned/At-Risk,
16379,4,4,2157.4,Promising,
16380,61,1,1743.1499999999999,Promising,
16383,75,2,643.76,Promising,
16384,90,2,584.5,Promising,
16385,60,3,554.86,Promising,
16386,29,2,302.57,Promising,
16387,323,1,94.36,Churned/At-Risk,
16389,53,4,1382.07,Promising,
16392,270,1,217.89,Churned/At-Risk,
16393,2,13,3040.96,Promising,
16394,57,5,1555.34,Promising,
16395,61,5,1482.06,Promising,
16398,154,2,1705.8,Churned/At-Risk,
16399,19,2,408.02,Promising,
16400,95,1,303.93,Promising,
16401,1,12,4098.32,Promising,
16402,265,2,293.45,Churned/At-Risk,
16403,312,1,177.5,Churned/At-Risk,
16404,70,1,443.05,Promising,
16405,302,2,167.25,Churned/At-Risk,
16406,19,1,154.35,Promising,
16407,13,10,2079.68,Promising,
16409,36,5,2022.98,Promising,
16411,19,2,211.7,Promising,
16412,54,1,135.99,Promising,
16413,57,1,262.2,Promising,
16414,22,2,126.25,Promising,
16415,44,1,200.27,Promising,
16416,27,3,1051.4,Promising,
16418,45,3,631.12,Promising,
16419,113,6,958.71,Promising,
16422,17,51,34684.4,Loyal,
16423,25,1,346.12,Promising,
16424,191,1,133.56,Churned/At-Risk,
16425,302,1,302.7,Churned/At-Risk,
16426,2,10,1863.76,Promising,
16427,263,2,241.06,Churned/At-Risk,
16429,106,1,284.55,Promising,
16430,57,1,300.85,Promising,
16431,213,3,623.28,Churned/At-Risk,
16432,64,1,287.4,Promising,
16433,28,1,184.26,Promising,
16434,29,7,1511.8,Promising,
16438,6,5,798.35,Promising,
16440,8,5,3640.67,Promising,
16441,67,2,381.2,Promising,
16442,2,3,609.3,Promising,
16444,46,4,654.67,Promising,
16445,34,1,230.51,Promising,
16446,1,2,168472.5,VIP,Premium VIPs
16447,136,1,255.91,Promising,
16448,198,1,182.99,Churned/At-Risk,
16449,198,2,707.69,Churned/At-Risk,
16450,150,1,311.92,Churned/At-Risk,
16451,88,1,266.97,Promising,
16454,45,2,6.9,Promising,
16455,64,7,1841.18,Promising,
16456,99,5,2158.18,Promising,
16457,218,1,208.36,Churned/At-Risk,
16458,3,18,3482.7400000000002,Loyal,
16460,28,3,811.23,Promising,
16461,178,1,142.92,Churned/At-Risk,
16462,74,3,136.0,Promising,
16463,21,4,1422.4,Promising,
16464,20,3,1298.66,Promising,
16466,34,7,1595.96,Promising,
16468,74,1,74.9,Promising,
16469,24,4,625.42,Promising,
16470,52,4,752.77,Promising,
16471,275,1,223.95000000000002,Churned/At-Risk,
16473,165,3,316.11,Churned/At-Risk,
16474,7,7,1810.65,Promising,
16475,88,4,544.3,Promising,
16477,64,7,2494.46,Promising,
16478,25,3,331.0,Promising,
